id,brand_name,target_category,target_age,target_gender,target_location,Influencer_name,Handle,Followers,Posts,Likes,Category,Sentiment,audience_location,audience_age,audience_gender,Platform,Engagement_rate
933,Brand130,Gaming Products,18-30,Male,Madhya Pradesh,Emma Garcia,Elijah White@abc,264487,229,42833,Food Products,Neutral,Uttar Pradesh,18-30,All,Facebook,2.52485803
934,Brand112,Nutrition Products,18-25,Female,Punjab,Noah Martinez,Mia Johnson@abc,324945,962,34550,Fashion Accessories,Negative,Madhya Pradesh,18-30,All,Tiktok,2.52485803
935,Brand132,Pet Supplies,22-40,Female,Kerala,Isabella Anderson,Mia Johnson@abc,202147,193,30531,Gadgets,Negative,Punjab,22-40,All,Instagram,2.521559844
936,Brand101,Pet Supplies,18-30,Male,Kerala,Sujeet,Sujeet@r,981575,609,24716,Gadgets,Negative,Delhi,15-24,All,Tiktok,2.521559844
937,Brand113,Eco-friendly Goods,18-25,Male,Rajasthan,Sanjay DuttAiden Smith,Ankit@jk,857495,193,40011,Art Supplies,Positive,Punjab,22-40,Female,Instagram,2.49970022
938,Brand120,Pet Supplies,15-24,Female,Delhi,Sujeet,Sujeet@r,230748,114,18570,Cosmetics,Neutral,Karnataka,22-40,All,Instagram,2.49970022
939,Brand118,Cosmetics,40-50,All,Gujarat,Ethan Jones,Rahul@cdf,409843,135,21103,Smartphones,Negative,Gujarat,15-24,Male,Tiktok,2.498561811
940,Brand109,Travel Services,All,Female,Karnataka,Lucas Brown,Sarukh khan@abc,702603,174,8042,Home Appliances,Negative,Tamil Nadu,All,Female,Youtube,2.498561811
941,Brand134,Nutrition Products,All,All,Gujarat,Gagan,Emma Garcia@abc,851696,545,43038,Cosmetics,Neutral,Uttar Pradesh,18-30,Male,Facebook,2.493662405
942,Brand112,Food Products,18-28,Male,Madhya Pradesh,Amitabh,Akshay@kumar,113855,961,5494,Travel Services,Positive,Gujarat,18-30,Female,Instagram,2.493662405
943,Brand149,Fashion Accessories,40-50,All,West Bengal,Salman Khan,Amelia Taylor@abc,230748,386,25661,Nutrition Products,Neutral,Karnataka,18-30,Male,Facebook,2.474770093
944,Brand138,Smartphones,18-25,Male,Karnataka,Rahul,Ankit@jk,495171,690,30531,Books,Negative,Punjab,18-30,All,Instagram,2.474770093
945,Brand134,Home Appliances,18-30,All,Madhya Pradesh,Sanjay DuttAiden Smith,Jackson Lee@abc,113855,174,40347,Cosmetics,Negative,Kerala,All,All,Instagram,2.470651821
946,Brand137,Gaming Products,18-30,Female,Tamil Nadu,Amelia Taylor,Emma Garcia@abc,857495,175,21697,Art Supplies,Negative,Maharashtra,18-30,Male,Youtube,2.470651821
947,Brand124,Gaming Products,22-40,All,Kerala,Ethan Jones,Gaurav@jn,801403,669,31587,Travel Services,Negative,Kerala,25-40,All,Facebook,2.464313272
948,Brand121,Travel Services,18-30,Male,Kerala,Mia Johnson,Ashwin@ravichandra,302086,175,31587,Smartphones,Negative,Tamil Nadu,All,Female,Facebook,2.464313272
949,Brand117,Smartphones,18-25,Female,Karnataka,Rohit,Mia Johnson@abc,254997,143,34817,Nutrition Products,Positive,Uttar Pradesh,18-30,Female,Facebook,2.461986492
950,Brand135,Smartphones,All,Male,Uttar Pradesh,Rohit,Liam Harris@abc,230748,973,24651,Gaming Products,Neutral,Madhya Pradesh,18-25,All,Instagram,2.461986492
951,Brand142,Nutrition Products,25-40,Female,Maharashtra,Gagan,Vicky@kaushal,750376,540,6893,Books,Negative,Delhi,18-28,All,Youtube,2.44126193
952,Brand108,Cosmetics,40-50,All,Karnataka,Isabella Anderson,Zoe Williams@abc,857495,944,24228,Art Supplies,Neutral,Tamil Nadu,15-24,All,Instagram,2.44126193
953,Brand122,Food Products,30-45,All,Kerala,Elijah White,Sarukh khan@abc,409843,229,34550,Smartphones,Negative,Kerala,40-50,Male,Youtube,2.424820321
954,Brand130,Gaming Products,18-30,Male,Punjab,Sanjay DuttAiden Smith,Jackson Lee@abc,856447,978,30531,Travel Services,Positive,Madhya Pradesh,18-30,Male,Youtube,2.424820321
955,Brand103,Travel Services,15-24,Male,Kerala,Gaurav,Vicky@kaushal,258700,135,21697,Gadgets,Neutral,Uttar Pradesh,18-30,All,Youtube,2.421957965
956,Brand120,Cosmetics,15-24,Female,Madhya Pradesh,Mia Johnson,Elijah White@abc,702603,544,26869,Smartphones,Positive,Madhya Pradesh,18-30,All,Tiktok,2.421957965
957,Brand150,Art Supplies,40-50,Male,Uttar Pradesh,Ava Wilson,Sanjay Dutt@abcAiden Smith@abc,702603,135,47405,Food Products,Neutral,Rajasthan,15-24,Male,Instagram,2.412863117
958,Brand102,Cosmetics,All,Male,Rajasthan,Amelia Taylor,Liam Harris@abc,258700,174,47405,Food Products,Neutral,Madhya Pradesh,15-24,Female,Twitter,2.412863117
959,Brand124,Gadgets,15-24,Female,Delhi,Vicky,Sujeet@r,113855,832,49145,Smartphones,Neutral,Haryana,25-40,All,Tiktok,2.412677023
960,Brand133,Nutrition Products,18-30,Female,Uttar Pradesh,Gaurav,Saurav@jn,338287,922,46587,Cosmetics,Negative,Uttar Pradesh,All,Male,Facebook,2.412677023
961,Brand117,Travel Services,22-40,Male,Maharashtra,Emma Garcia,Saurav@jn,702603,534,6903,Travel Services,Negative,Punjab,22-40,All,Instagram,2.411863751
962,Brand150,Nutrition Products,All,Male,Delhi,Zoe Williams,Ethan Jones@abc,426339,127,28180,Travel Services,Neutral,Uttar Pradesh,18-30,All,Instagram,2.411863751
963,Brand138,Cosmetics,All,Male,Delhi,Lucas Brown,Amitabh@abc,302086,609,25661,Eco-friendly Goods,Negative,Maharashtra,15-24,Female,Instagram,2.381147646
964,Brand141,Art Supplies,30-45,All,Goa,Salman Khan,Sujeet@r,709166,51,28785,Eco-friendly Goods,Negative,Karnataka,All,Male,Twitter,2.381147646
965,Brand129,Travel Services,18-30,Female,Karnataka,Emma Garcia,Sophia Rodriguez@abc,340770,143,31587,Fashion Accessories,Negative,Kerala,30-45,Male,Youtube,2.343214471
966,Brand108,Home Appliances,18-30,Male,Maharashtra,Oliver Thompson,Gaurav@jn,302086,301,47405,Gadgets,Neutral,Kerala,22-40,Female,Twitter,2.343214471
967,Brand112,Travel Services,18-30,All,Delhi,Sophia Rodriguez,Salman Khan@abc,254997,961,41587,Nutrition Products,Positive,Maharashtra,40-50,Female,Tiktok,2.335158317
968,Brand139,Gadgets,22-40,Female,Maharashtra,Ashwin,Rohit@abc,202147,433,47405,Nutrition Products,Negative,Karnataka,40-50,Female,Twitter,2.335158317
969,Brand114,Gadgets,All,All,Uttar Pradesh,Lucas Brown,Noah Martinez@abc,204024,394,12931,Nutrition Products,Neutral,Haryana,18-30,All,Twitter,2.309717136
970,Brand104,Travel Services,22-40,Female,Karnataka,Ethan Jones,Amelia Taylor@abc,709166,60,36337,Gaming Products,Neutral,Uttar Pradesh,18-30,Male,Twitter,2.309717136
971,Brand116,Smartphones,15-24,Male,Delhi,Ashwin,Noah Martinez@abc,709166,762,24228,Smartphones,Neutral,Punjab,18-25,Male,Tiktok,2.293714031
972,Brand150,Art Supplies,15-24,All,Delhi,Oliver Thompson,Sanjay Dutt@abcAiden Smith@abc,258700,394,49145,Fashion Accessories,Neutral,Rajasthan,15-24,Female,Facebook,2.293714031
973,Brand143,Gaming Products,18-25,Female,Punjab,Saurav,Ashwin@ravichandra,264487,205,7083,Travel Services,Neutral,Tamil Nadu,18-30,All,Youtube,2.285683703
974,Brand125,Smartphones,18-25,All,Karnataka,Emma Garcia,Zoe Williams@abc,169890,847,46587,Smartphones,Negative,Uttar Pradesh,18-30,All,Instagram,2.285683703
975,Brand146,Travel Services,22-40,Male,Tamil Nadu,Sanjay DuttAiden Smith,Gagan@fef,971583,122,43038,Fashion Accessories,Negative,Rajasthan,18-30,Female,Instagram,2.278017709
976,Brand127,Nutrition Products,30-45,Female,Uttar Pradesh,Rohit,Sophia Rodriguez@abc,169890,229,32011,Gadgets,Negative,Maharashtra,All,Male,Tiktok,2.278017709
977,Brand116,Fashion Accessories,15-24,All,Kerala,Isabella Anderson,Emma Garcia@abc,204024,190,39221,Smartphones,Negative,Maharashtra,All,Female,Youtube,2.275578939
978,Brand148,Nutrition Products,15-24,Male,Madhya Pradesh,Isabella Anderson,Amelia Taylor@abc,113855,412,8042,Cosmetics,Negative,West Bengal,30-45,Female,Instagram,2.275578939
979,Brand130,Travel Services,15-24,Male,Tamil Nadu,Saurav,Ethan Jones@abc,302086,986,12690,Nutrition Products,Positive,Maharashtra,All,Female,Twitter,2.269091094
980,Brand150,Smartphones,18-25,All,Delhi,Sophia Rodriguez,Liam Harris@abc,784742,241,25661,Art Supplies,Negative,Rajasthan,All,Female,Twitter,2.269091094
981,Brand145,Home Appliances,18-30,Female,Delhi,Rohit,Mia Johnson@abc,409843,122,20008,Fashion Accessories,Positive,Gujarat,30-45,Female,Youtube,2.259645078
982,Brand124,Gadgets,40-50,All,Goa,Faisal,Ava Wilson@abc,971583,847,34817,Art Supplies,Negative,Tamil Nadu,40-50,Female,Tiktok,2.259645078
983,Brand113,Cosmetics,All,Female,Maharashtra,Sanjay DuttAiden Smith,Sanjay Dutt@abcAiden Smith@abc,784742,978,20008,Travel Services,Positive,Punjab,40-50,All,Instagram,2.258139991
984,Brand146,Nutrition Products,18-30,All,Kerala,Mia Johnson,Zoe Williams@abc,992087,386,40011,Home Appliances,Negative,Karnataka,22-40,All,Facebook,2.258139991
985,Brand104,Nutrition Products,18-30,All,Haryana,Oliver Thompson,Sujeet@r,638336,572,36337,Home Appliances,Neutral,Kerala,15-24,Female,Youtube,2.255299955
986,Brand120,Eco-friendly Goods,18-25,All,Kerala,Liam Harris,Sophia Rodriguez@abc,885659,986,40347,Travel Services,Neutral,Gujarat,18-30,Male,Instagram,2.255299955
987,Brand115,Gadgets,30-45,Male,Kerala,Ankit,Rohit@abc,702603,632,18570,Smartphones,Positive,Madhya Pradesh,18-30,Male,Twitter,2.252550087
988,Brand113,Clothing,22-40,All,Madhya Pradesh,Sanjay DuttAiden Smith,Mia Johnson@abc,546160,241,20008,Travel Services,Positive,Punjab,All,Female,Instagram,2.252550087
989,Brand146,Nutrition Products,40-50,Female,Karnataka,Ava Wilson,Isabella Anderson@abc,546160,122,30531,Smartphones,Negative,Goa,18-30,All,Twitter,2.24594927
990,Brand104,Travel Services,30-45,Male,Tamil Nadu,Rahul,Isabella Anderson@abc,856447,190,5494,Food Products,Neutral,Uttar Pradesh,15-24,Female,Tiktok,2.24594927
991,Brand122,Cosmetics,18-30,All,Madhya Pradesh,Zoe Williams,Isabella Anderson@abc,702603,986,26869,Clothing,Negative,Maharashtra,15-24,All,Instagram,2.242789466
992,Brand121,Clothing,22-40,Male,Karnataka,Elijah White,Amelia Taylor@abc,704611,832,29251,Smartphones,Neutral,Maharashtra,18-30,All,Youtube,2.242789466
993,Brand136,Smartphones,18-30,All,Uttar Pradesh,Gaurav,Emma Garcia@abc,230748,534,27018,Cosmetics,Neutral,Punjab,15-24,All,Twitter,2.230598051
994,Brand118,Nutrition Products,30-45,Female,Kerala,Oliver Thompson,Liam Harris@abc,997417,534,41587,Gaming Products,Negative,Gujarat,25-40,All,Youtube,2.230598051
995,Brand119,Smartphones,All,Male,Kerala,Isabella Anderson,Ashwin@ravichandra,230748,51,47405,Home Appliances,Neutral,Punjab,15-24,All,Instagram,2.218960413
996,Brand102,Smartphones,40-50,Female,Madhya Pradesh,Zoe Williams,Saurav@jn,264487,832,26869,Pet Supplies,Positive,Madhya Pradesh,18-30,All,Facebook,2.218960413
997,Brand115,Travel Services,18-25,All,Gujarat,Ava Wilson,Emma Garcia@abc,851696,999,32383,Travel Services,Negative,Madhya Pradesh,15-24,All,Facebook,2.209659482
998,Brand148,Art Supplies,22-40,All,Bihar,Emma Garcia,Lucas Brown@abc,360266,605,47405,Cosmetics,Negative,Madhya Pradesh,15-24,All,Tiktok,2.209659482
999,Brand129,Gadgets,22-40,Female,Madhya Pradesh,Rahul,Noah Martinez@abc,757739,757,41717,Travel Services,Neutral,Maharashtra,18-30,All,Youtube,2.200503675
1000,Brand127,Art Supplies,All,Male,Uttar Pradesh,Akshay,Amitabh@abc,682670,51,5859,Food Products,Neutral,Gujarat,30-45,Male,Tiktok,2.200503675
1001,Brand133,Home Appliances,40-50,All,Maharashtra,Liam Harris,Gagan@fef,842653,143,12690,Gadgets,Neutral,Kerala,18-30,All,Youtube,2.174570777
1002,Brand116,Gadgets,18-30,Male,Delhi,Ava Wilson,Oliver Thompson@abc,856447,229,34550,Pet Supplies,Positive,Madhya Pradesh,40-50,Female,Youtube,2.174570777
1003,Brand146,Gadgets,40-50,All,Kerala,Ethan Jones,Oliver Thompson@abc,254997,241,25661,Nutrition Products,Neutral,Delhi,22-40,Male,Tiktok,2.150437249
1004,Brand141,Home Appliances,15-24,Female,Karnataka,Ava Wilson,Isabella Anderson@abc,981916,540,17005,Nutrition Products,Negative,Tamil Nadu,30-45,Male,Instagram,2.150437249
1005,Brand148,Smartphones,18-30,Female,West Bengal,Ethan Jones,Amitabh@abc,426339,572,34550,Gadgets,Positive,Gujarat,18-30,Female,Youtube,2.106191223
1006,Brand139,Travel Services,18-25,Female,Kerala,Mia Johnson,Sophia Rodriguez@abc,495171,832,43038,Smartphones,Negative,Delhi,22-40,All,Youtube,2.106191223
1007,Brand128,Smartphones,18-30,Female,Kerala,Ava Wilson,Sarukh khan@abc,702603,690,42198,Home Appliances,Negative,Kerala,15-24,Male,Facebook,2.105541015
1008,Brand147,Food Products,All,Male,Kerala,Elijah White,Mia Johnson@abc,287030,122,37363,Travel Services,Negative,Kerala,18-28,Female,Facebook,2.105541015
1009,Brand119,Nutrition Products,All,Male,Kerala,Rahul,Ashwin@ravichandra,980666,317,32383,Fashion Accessories,Negative,Madhya Pradesh,15-24,All,Youtube,2.098387596
1010,Brand111,Gadgets,18-28,Female,Maharashtra,Ethan Jones,Jackson Lee@abc,733223,609,6903,Gaming Products,Neutral,Kerala,22-40,Male,Instagram,2.098387596
1011,Brand142,Travel Services,18-25,Male,Maharashtra,Noah Martinez,Faisal@dscdf,992087,190,6893,Smartphones,Neutral,Maharashtra,18-30,All,Facebook,2.088498711
1012,Brand143,Travel Services,All,All,Uttar Pradesh,Sarukh khan,Gaurav@jn,302086,847,49725,Books,Positive,Rajasthan,30-45,Male,Youtube,2.088498711
1013,Brand109,Fashion Accessories,15-24,Female,Tamil Nadu,Noah Martinez,Isabella Anderson@abc,169890,241,24228,Fashion Accessories,Neutral,Gujarat,15-24,Female,Instagram,2.08565812
1014,Brand130,Travel Services,18-30,Female,Delhi,Sujeet,Mia Johnson@abc,340770,922,42833,Home Appliances,Neutral,Karnataka,18-25,Male,Facebook,2.08565812
1015,Brand135,Gadgets,40-50,All,Gujarat,Liam Harris,Noah Martinez@abc,546160,433,12822,Smartphones,Neutral,Goa,18-30,Male,Tiktok,2.041038602
1016,Brand118,Food Products,25-40,All,Madhya Pradesh,Elijah White,Gaurav@jn,254997,973,12690,Smartphones,Negative,Delhi,15-24,Female,Tiktok,2.041038602
1017,Brand135,Smartphones,18-28,Male,West Bengal,Akshay,Sujeet@r,971583,51,41587,Smartphones,Neutral,Haryana,18-30,Male,Youtube,2.03274407
1018,Brand128,Cosmetics,22-40,Female,Tamil Nadu,Oliver Thompson,Ankit@jk,885659,143,27018,Food Products,Neutral,Madhya Pradesh,18-25,All,Twitter,2.03274407
1019,Brand118,Travel Services,18-30,All,Karnataka,Lucas Brown,Rohit@abc,612971,205,30531,Art Supplies,Neutral,Tamil Nadu,18-28,Female,Twitter,2.025851882
1020,Brand109,Travel Services,18-30,Male,Tamil Nadu,Noah Martinez,Salman Khan@abc,981916,762,46587,Art Supplies,Neutral,Rajasthan,18-28,Male,Youtube,2.025851882
1021,Brand104,Cosmetics,18-30,All,Kerala,Oliver Thompson,Saurav@jn,258700,241,12931,Fashion Accessories,Negative,Madhya Pradesh,18-30,Female,Facebook,2.000142208
1022,Brand111,Smartphones,15-24,Female,Madhya Pradesh,Sophia Rodriguez,Isabella Anderson@abc,302086,962,5859,Food Products,Negative,Delhi,18-28,Female,Facebook,2.000142208
1023,Brand127,Travel Services,30-45,Male,Karnataka,Ashwin,Rahul@cdf,440405,153,39221,Clothing,Positive,Goa,15-24,Male,Facebook,1.997272178
1024,Brand126,Smartphones,25-40,Male,Bihar,Rohit,Sophia Rodriguez@abc,114466,669,6893,Gadgets,Neutral,Kerala,18-25,Male,Facebook,1.997272178
1025,Brand121,Smartphones,18-28,Male,Madhya Pradesh,Jackson Lee,Lucas Brown@abc,495171,944,15636,Pet Supplies,Negative,Kerala,18-30,All,Instagram,1.991457603
1026,Brand150,Gadgets,18-30,Female,Tamil Nadu,Sujeet,Saurav@jn,366076,245,31587,Fashion Accessories,Positive,Kerala,40-50,Female,Twitter,1.991457603
1027,Brand116,Travel Services,22-40,Male,Delhi,Sujeet,Saurav@jn,885659,60,13377,Clothing,Negative,Madhya Pradesh,18-30,All,Facebook,1.960209182
1028,Brand116,Travel Services,18-25,Female,West Bengal,Sujeet,Rahul@cdf,340770,135,27084,Home Appliances,Positive,Tamil Nadu,18-28,All,Instagram,1.960209182
1029,Brand106,Travel Services,25-40,Male,Madhya Pradesh,Ashwin,Ethan Jones@abc,741445,51,6903,Cosmetics,Negative,Kerala,18-30,All,Youtube,1.958291588
1030,Brand141,Smartphones,All,Male,Karnataka,Oliver Thompson,Sarukh khan@abc,981575,386,25661,Cosmetics,Negative,Delhi,18-30,Male,Twitter,1.958291588
1031,Brand138,Fashion Accessories,18-25,Female,Punjab,Sujeet,Saurav@jn,409843,58,12931,Travel Services,Positive,Maharashtra,15-24,Male,Instagram,1.947478055
1032,Brand115,Smartphones,15-24,Male,Uttar Pradesh,Salman Khan,Elijah White@abc,733223,245,36337,Fashion Accessories,Negative,Uttar Pradesh,All,All,Facebook,1.947478055
1033,Brand146,Travel Services,18-25,All,Karnataka,Gaurav,Ashwin@ravichandra,709166,358,12822,Travel Services,Positive,Madhya Pradesh,15-24,All,Twitter,1.946824047
1034,Brand102,Travel Services,18-28,Male,Kerala,Zoe Williams,Liam Harris@abc,971583,540,39221,Art Supplies,Positive,Madhya Pradesh,22-40,Male,Tiktok,1.946824047
1035,Brand115,Pet Supplies,18-25,Male,Delhi,Ethan Jones,Sarukh khan@abc,856447,762,49725,Eco-friendly Goods,Neutral,Karnataka,22-40,All,Twitter,1.940824956
1036,Brand138,Smartphones,All,All,Tamil Nadu,Jackson Lee,Gaurav@jn,426339,609,18570,Gadgets,Negative,Punjab,18-30,Male,Facebook,1.940824956
1037,Brand131,Books,All,All,Tamil Nadu,Emma Garcia,Zoe Williams@abc,426339,609,32383,Home Appliances,Positive,Goa,18-30,All,Instagram,1.904570552
1038,Brand142,Travel Services,18-30,Female,Karnataka,Sanjay DuttAiden Smith,Salman Khan@abc,733223,245,37363,Art Supplies,Neutral,Uttar Pradesh,40-50,Female,Tiktok,1.904570552
1039,Brand141,Smartphones,18-28,Male,Gujarat,Emma Garcia,Oliver Thompson@abc,682670,944,21697,Travel Services,Neutral,Rajasthan,All,Female,Facebook,1.897877387
1040,Brand145,Gadgets,All,All,Punjab,Sophia Rodriguez,Faisal@dscdf,885659,245,39221,Gadgets,Neutral,Maharashtra,15-24,Male,Instagram,1.897877387
1041,Brand143,Gadgets,18-30,All,Kerala,Liam Harris,Mia Johnson@abc,113855,122,31587,Smartphones,Neutral,Delhi,30-45,Male,Youtube,1.884537918
1042,Brand142,Nutrition Products,18-28,Female,Karnataka,Jackson Lee,Rahul@cdf,324945,245,5494,Smartphones,Neutral,Karnataka,18-30,All,Instagram,1.884537918
1043,Brand135,Home Appliances,30-45,All,Punjab,Gaurav,Ethan Jones@abc,709166,669,6903,Gadgets,Neutral,Madhya Pradesh,18-30,Male,Instagram,1.871811646
1044,Brand129,Travel Services,25-40,Male,Bihar,Isabella Anderson,Zoe Williams@abc,750376,143,43038,Fashion Accessories,Negative,Uttar Pradesh,18-30,Male,Twitter,1.871811646
1045,Brand144,Food Products,15-24,Female,Delhi,Zoe Williams,Ava Wilson@abc,767339,153,6893,Travel Services,Neutral,Rajasthan,All,All,Instagram,1.861184642
1046,Brand123,Smartphones,30-45,Female,Punjab,Liam Harris,Rahul@cdf,366076,51,41313,Smartphones,Positive,Goa,15-24,All,Instagram,1.861184642
1047,Brand107,Pet Supplies,25-40,Male,West Bengal,Lucas Brown,Sujeet@r,851696,962,34550,Gadgets,Neutral,Maharashtra,15-24,Male,Facebook,1.853465372
1048,Brand117,Gadgets,30-45,Male,Kerala,Gaurav,Gagan@fef,183216,174,18570,Cosmetics,Positive,Karnataka,22-40,All,Youtube,1.853465372
1049,Brand149,Travel Services,18-25,All,Gujarat,Mia Johnson,Amitabh@abc,338287,545,22289,Nutrition Products,Negative,Rajasthan,25-40,All,Tiktok,1.839269691
1050,Brand120,Travel Services,22-40,Male,Kerala,Sanjay DuttAiden Smith,Sujeet@r,487464,358,39221,Art Supplies,Positive,Delhi,18-30,Female,Youtube,1.839269691
1051,Brand106,Nutrition Products,18-30,Female,Kerala,Noah Martinez,Amelia Taylor@abc,426339,174,15636,Fashion Accessories,Neutral,Rajasthan,40-50,All,Twitter,1.828927474
1052,Brand112,Travel Services,18-28,All,Tamil Nadu,Elijah White,Ankit@jk,487464,174,7083,Smartphones,Positive,Delhi,18-28,All,Twitter,1.828927474
1053,Brand131,Eco-friendly Goods,All,All,Kerala,Emma Garcia,Sarukh khan@abc,183216,51,32011,Cosmetics,Neutral,Delhi,All,Female,Facebook,1.827833333
1054,Brand103,Cosmetics,18-25,Male,Karnataka,Ashwin,Mia Johnson@abc,366076,572,24716,Eco-friendly Goods,Positive,Karnataka,All,Male,Facebook,1.827833333
1055,Brand123,Gadgets,18-28,All,Kerala,Lucas Brown,Amelia Taylor@abc,757739,386,24716,Food Products,Neutral,Madhya Pradesh,18-28,All,Twitter,1.81305743
1056,Brand146,Art Supplies,All,Female,Madhya Pradesh,Vicky,Rohit@abc,750376,386,24716,Fashion Accessories,Positive,Delhi,22-40,Male,Twitter,1.81305743
1057,Brand104,Home Appliances,40-50,Male,Rajasthan,Oliver Thompson,Liam Harris@abc,741445,609,28180,Smartphones,Neutral,Kerala,22-40,Female,Twitter,1.759825106
1058,Brand125,Smartphones,15-24,Female,Kerala,Rahul,Gagan@fef,338878,922,46587,Gadgets,Negative,Maharashtra,22-40,All,Youtube,1.759825106
1059,Brand147,Travel Services,15-24,All,Haryana,Gagan,Isabella Anderson@abc,230748,757,21697,Nutrition Products,Negative,Karnataka,15-24,Male,Facebook,1.707832839
1060,Brand142,Travel Services,18-25,Female,Tamil Nadu,Rohit,Oliver Thompson@abc,851696,193,34550,Food Products,Positive,Tamil Nadu,30-45,All,Youtube,1.707832839
1061,Brand109,Eco-friendly Goods,22-40,All,Uttar Pradesh,Sujeet,Sarukh khan@abc,169890,127,5859,Travel Services,Negative,Kerala,30-45,All,Tiktok,1.706763188
1062,Brand120,Travel Services,18-30,Female,Maharashtra,Zoe Williams,Faisal@dscdf,546160,394,25661,Cosmetics,Neutral,Kerala,22-40,All,Tiktok,1.706763188
1063,Brand112,Eco-friendly Goods,18-28,Female,Delhi,Oliver Thompson,Isabella Anderson@abc,612971,301,12690,Food Products,Negative,Madhya Pradesh,18-30,Male,Tiktok,1.701701702
1064,Brand118,Food Products,30-45,Female,Madhya Pradesh,Gagan,Mia Johnson@abc,851696,241,25661,Nutrition Products,Neutral,Delhi,18-30,Male,Youtube,1.701701702
1065,Brand140,Nutrition Products,18-30,Male,Goa,Isabella Anderson,Akshay@kumar,360266,153,32011,Art Supplies,Neutral,Madhya Pradesh,18-30,Female,Twitter,1.690699318
1066,Brand144,Gadgets,25-40,Female,Rajasthan,Emma Garcia,Ethan Jones@abc,546160,143,47405,Nutrition Products,Positive,West Bengal,15-24,All,Twitter,1.690699318
