id,Influencer_name,Handle,Followers,Posts,Likes,Category,Sentiment,audience_location,audience_age,audience_gender,Platform,Engagement_rate
1360,Akshay,Sarukh khan@abc,254997,229,41717,Pet Supplies,Positive,Maharashtra,25-40,Male,Facebook,12.05541764
1361,Sujeet,Lucas Brown@abc,856447,127,39221,Fashion Accessories,Negative,Punjab,22-40,All,Facebook,11.94605349
1362,Ashwin,Ethan Jones@abc,426339,114,40011,Gaming Products,Neutral,Maharashtra,15-24,Male,Facebook,11.94605349
1363,Ashwin,Sujeet@r,750376,245,27084,Smartphones,Neutral,Rajasthan,25-40,Male,Tiktok,11.87866348
1364,Jackson Lee,Oliver Thompson@abc,638336,127,6893,Fashion Accessories,Negative,Madhya Pradesh,40-50,Male,Twitter,11.87866348
1365,Rahul,Oliver Thompson@abc,302086,999,41313,Smartphones,Neutral,Madhya Pradesh,22-40,Male,Tiktok,11.81519725
1366,Elijah White,Sujeet@r,981916,114,5494,Fashion Accessories,Neutral,Kerala,All,Female,Youtube,11.81519725
1367,Liam Harris,Isabella Anderson@abc,981916,605,28180,Smartphones,Negative,Madhya Pradesh,18-30,All,Instagram,11.76604385
1368,Mia Johnson,Sarukh khan@abc,704611,976,43038,Smartphones,Negative,Madhya Pradesh,18-30,Male,Tiktok,11.76604385
1369,Sophia Rodriguez,Liam Harris@abc,704611,122,31587,Travel Services,Negative,Madhya Pradesh,18-30,Female,Tiktok,11.70393163
1370,Rohit,Rohit@abc,638336,973,34817,Art Supplies,Negative,Karnataka,All,Male,Youtube,11.70393163
1371,Emma Garcia,Noah Martinez@abc,230748,153,27018,Cosmetics,Neutral,Madhya Pradesh,18-28,All,Tiktok,11.70057584
1372,Gaurav,Akshay@kumar,264487,190,7083,Travel Services,Neutral,Maharashtra,15-24,All,Youtube,11.70057584
1373,Lucas Brown,Liam Harris@abc,409843,609,49725,Nutrition Products,Negative,Rajasthan,30-45,Male,Twitter,11.67652307
1374,Faisal,Liam Harris@abc,702603,386,6893,Pet Supplies,Neutral,Maharashtra,18-28,All,Facebook,11.67652307
1375,Salman Khan,Gagan@fef,114466,976,27018,Eco-friendly Goods,Negative,Karnataka,15-24,Female,Instagram,11.44767549
1376,Ava Wilson,Amitabh@abc,767339,245,15636,Gaming Products,Negative,Karnataka,18-30,Female,Instagram,11.44767549
1377,Salman Khan,Ankit@jk,704611,390,15636,Nutrition Products,Neutral,Goa,40-50,Female,Instagram,11.1896791
1378,Faisal,Sujeet@r,114466,545,36337,Travel Services,Neutral,Gujarat,15-24,Male,Youtube,11.1896791
1379,Sophia Rodriguez,Ankit@jk,971583,51,24716,Gadgets,Neutral,Kerala,18-30,Female,Twitter,11.16282898
1380,Isabella Anderson,Gaurav@jn,801403,114,40011,Travel Services,Negative,Bihar,15-24,Male,Youtube,11.16282898
1381,Sophia Rodriguez,Amitabh@abc,997417,127,34817,Travel Services,Neutral,Kerala,15-24,Female,Twitter,11.08916002
1382,Jackson Lee,Saurav@jn,230748,51,40347,Travel Services,Negative,Karnataka,All,All,Twitter,11.08916002
1383,Amitabh,Ava Wilson@abc,664210,127,47405,Cosmetics,Positive,Kerala,18-30,All,Tiktok,11.06094342
1384,Isabella Anderson,Faisal@dscdf,851696,205,5494,Gadgets,Neutral,Rajasthan,25-40,Male,Youtube,11.06094342
1385,Sophia Rodriguez,Emma Garcia@abc,757739,386,27084,Travel Services,Neutral,Karnataka,All,Male,Instagram,11.05106825
1386,Zoe Williams,Rahul@cdf,851696,114,7083,Gaming Products,Neutral,Kerala,15-24,Male,Twitter,11.05106825
1387,Akshay,Ashwin@ravichandra,664210,976,6893,Nutrition Products,Neutral,Kerala,All,Male,Instagram,10.7112521
1388,Mia Johnson,Zoe Williams@abc,704611,922,18570,Gaming Products,Positive,Delhi,22-40,Male,Facebook,10.7112521
1389,Noah Martinez,Lucas Brown@abc,324945,534,41587,Gadgets,Negative,Rajasthan,18-28,Female,Facebook,10.68604467
1390,Oliver Thompson,Rohit@abc,113855,508,27084,Food Products,Negative,Tamil Nadu,18-25,All,Youtube,10.68604467
1391,Ankit,Ava Wilson@abc,230748,922,49725,Food Products,Neutral,Rajasthan,18-30,All,Facebook,10.67985183
1392,Amelia Taylor,Gaurav@jn,230748,60,8042,Travel Services,Positive,Madhya Pradesh,40-50,Male,Facebook,10.67985183
1393,Faisal,Lucas Brown@abc,885659,433,20008,Fashion Accessories,Negative,Uttar Pradesh,All,Female,Instagram,10.41424417
1394,Isabella Anderson,Lucas Brown@abc,981575,847,27084,Home Appliances,Positive,Kerala,15-24,Female,Twitter,10.41424417
1395,Gaurav,Rahul@cdf,338287,301,49725,Art Supplies,Neutral,Kerala,15-24,Male,Twitter,10.27183615
1396,Jackson Lee,Akshay@kumar,487464,847,17005,Eco-friendly Goods,Negative,Gujarat,30-45,Female,Facebook,10.27183615
1397,Sanjay DuttAiden Smith,Noah Martinez@abc,638336,51,43038,Travel Services,Neutral,West Bengal,18-30,Female,Facebook,10.22486367
1398,Faisal,Sanjay Dutt@abcAiden Smith@abc,338878,301,20008,Art Supplies,Positive,Kerala,All,All,Tiktok,10.22486367
1399,Gagan,Liam Harris@abc,664210,135,12822,Smartphones,Neutral,Delhi,40-50,All,Youtube,10.19092081
1400,Ethan Jones,Rohit@abc,971583,757,47405,Smartphones,Neutral,Gujarat,All,All,Instagram,10.19092081
1401,Sujeet,Zoe Williams@abc,440405,127,20008,Gadgets,Negative,Madhya Pradesh,18-28,Female,Youtube,10.08020144
1402,Zoe Williams,Vicky@kaushal,784742,114,30531,Art Supplies,Positive,Rajasthan,40-50,Female,Instagram,10.08020144
1403,Sanjay DuttAiden Smith,Gaurav@jn,664210,135,40347,Smartphones,Negative,Gujarat,18-30,Female,Youtube,10.06325565
1404,Sanjay DuttAiden Smith,Rahul@cdf,992087,245,34817,Travel Services,Neutral,Uttar Pradesh,All,All,Youtube,10.06325565
1405,Sarukh khan,Rohit@abc,682670,973,26257,Eco-friendly Goods,Negative,Goa,18-25,Female,Tiktok,10.03370709
1406,Rahul,Rohit@abc,338878,433,40011,Pet Supplies,Neutral,Goa,All,All,Tiktok,10.03370709
1407,Salman Khan,Rohit@abc,114466,190,17005,Gadgets,Negative,Madhya Pradesh,18-30,Female,Facebook,9.978399831
1408,Sanjay DuttAiden Smith,Ethan Jones@abc,981916,51,12690,Gadgets,Negative,Karnataka,15-24,All,Twitter,9.978399831
1409,Sarukh khan,Sanjay Dutt@abcAiden Smith@abc,857495,122,17005,Fashion Accessories,Neutral,Kerala,18-30,All,Instagram,9.836140135
1410,Ashwin,Sanjay Dutt@abcAiden Smith@abc,302086,122,29251,Cosmetics,Neutral,Goa,18-30,Female,Tiktok,9.836140135
1411,Faisal,Saurav@jn,767339,127,21697,Gaming Products,Neutral,Haryana,15-24,Male,Tiktok,9.727839737
1412,Amitabh,Noah Martinez@abc,856447,245,31587,Smartphones,Neutral,Madhya Pradesh,All,Male,Youtube,9.727839737
1413,Salman Khan,Sophia Rodriguez@abc,113855,922,6903,Travel Services,Neutral,Uttar Pradesh,18-25,All,Tiktok,9.710875848
1414,Ethan Jones,Faisal@dscdf,114466,390,31587,Art Supplies,Positive,Gujarat,All,Female,Youtube,9.710875848
1415,Saurav,Amitabh@abc,258700,122,5859,Gaming Products,Negative,Maharashtra,18-30,Female,Tiktok,9.518077943
1416,Sanjay DuttAiden Smith,Vicky@kaushal,784742,358,26257,Smartphones,Negative,Tamil Nadu,22-40,Male,Youtube,9.518077943
1417,Gagan,Ava Wilson@abc,784742,508,36337,Gaming Products,Neutral,Rajasthan,15-24,All,Tiktok,9.458261541
1418,Amelia Taylor,Emma Garcia@abc,169890,60,32383,Smartphones,Negative,Kerala,18-28,Male,Facebook,9.458261541
1419,Sarukh khan,Ethan Jones@abc,664210,961,18570,Fashion Accessories,Neutral,Madhya Pradesh,40-50,Female,Tiktok,9.43140823
1420,Rohit,Saurav@jn,258700,544,47405,Cosmetics,Negative,Gujarat,18-30,All,Twitter,9.43140823
1421,Ashwin,Sujeet@r,202147,122,21103,Smartphones,Neutral,Karnataka,18-28,All,Youtube,9.419929748
1422,Oliver Thompson,Ava Wilson@abc,709166,762,30531,Pet Supplies,Neutral,Maharashtra,22-40,Male,Youtube,9.419929748
1423,Gagan,Saurav@jn,287030,51,24228,Eco-friendly Goods,Negative,Kerala,30-45,All,Youtube,9.410231177
1424,Ethan Jones,Salman Khan@abc,980666,175,22289,Travel Services,Negative,Goa,18-30,Male,Youtube,9.410231177
1425,Gaurav,Gagan@fef,487464,508,8042,Cosmetics,Negative,Madhya Pradesh,22-40,Female,Instagram,9.31588823
1426,Gaurav,Faisal@dscdf,338287,605,40347,Smartphones,Neutral,Madhya Pradesh,All,Male,Twitter,9.31588823
1427,Amitabh,Ankit@jk,495171,999,42198,Cosmetics,Negative,Karnataka,15-24,Female,Twitter,9.276467489
1428,Jackson Lee,Sarukh khan@abc,971583,301,24716,Smartphones,Negative,Delhi,All,Male,Instagram,9.276467489
1429,Vicky,Isabella Anderson@abc,341829,390,42833,Travel Services,Positive,Uttar Pradesh,15-24,All,Twitter,9.269301875
1430,Lucas Brown,Emma Garcia@abc,324945,153,40011,Smartphones,Positive,Punjab,15-24,Female,Instagram,9.269301875
1431,Jackson Lee,Sophia Rodriguez@abc,487464,433,30531,Pet Supplies,Negative,Tamil Nadu,18-30,Male,Youtube,9.193013606
1432,Sarukh khan,Amelia Taylor@abc,546160,690,12931,Eco-friendly Goods,Positive,Delhi,18-30,Male,Youtube,9.193013606
1433,Emma Garcia,Gaurav@jn,842653,241,49145,Home Appliances,Neutral,Kerala,18-30,Male,Instagram,9.175220104
1434,Liam Harris,Ethan Jones@abc,856447,961,46587,Art Supplies,Negative,Karnataka,15-24,Female,Twitter,9.175220104
1435,Ethan Jones,Salman Khan@abc,409843,358,32383,Fashion Accessories,Neutral,Delhi,18-28,All,Twitter,9.006914105
1436,Rahul,Ava Wilson@abc,495171,544,31587,Cosmetics,Neutral,Kerala,18-30,Female,Twitter,9.006914105
1437,Gagan,Sophia Rodriguez@abc,856447,540,6903,Art Supplies,Neutral,Karnataka,18-28,Male,Facebook,9.006213142
1438,Salman Khan,Isabella Anderson@abc,784742,58,32011,Fashion Accessories,Positive,Delhi,18-28,Female,Instagram,9.006213142
1439,Sarukh khan,Sujeet@r,264487,762,36337,Smartphones,Neutral,Kerala,18-25,All,Tiktok,8.901950483
1440,Jackson Lee,Vicky@kaushal,784742,572,26257,Travel Services,Neutral,Kerala,22-40,Female,Tiktok,8.901950483
1441,Sophia Rodriguez,Amitabh@abc,302086,174,32383,Smartphones,Neutral,Uttar Pradesh,All,All,Twitter,8.892442725
1442,Jackson Lee,Sophia Rodriguez@abc,801403,534,42833,Travel Services,Negative,West Bengal,15-24,Female,Youtube,8.892442725
1443,Ava Wilson,Ashwin@ravichandra,302086,545,24228,Travel Services,Neutral,Karnataka,15-24,Male,Twitter,8.821003581
1444,Sophia Rodriguez,Amelia Taylor@abc,338287,832,43038,Fashion Accessories,Negative,Maharashtra,30-45,All,Instagram,8.821003581
1445,Akshay,Vicky@kaushal,856447,508,24228,Travel Services,Negative,Karnataka,18-28,All,Facebook,8.799102635
1446,Saurav,Faisal@dscdf,360266,174,49145,Pet Supplies,Neutral,Karnataka,18-25,Male,Tiktok,8.799102635
1447,Liam Harris,Emma Garcia@abc,997417,317,15636,Gadgets,Neutral,Gujarat,All,All,Youtube,8.774662414
1448,Zoe Williams,Amelia Taylor@abc,258700,973,5859,Smartphones,Neutral,Kerala,All,Female,Instagram,8.774662414
1449,Rohit,Oliver Thompson@abc,741445,973,40011,Cosmetics,Negative,Karnataka,18-30,Female,Instagram,8.740564825
1450,Amelia Taylor,Gaurav@jn,546160,433,39221,Fashion Accessories,Neutral,West Bengal,18-30,Female,Twitter,8.740564825
1451,Rohit,Ankit@jk,992087,922,41313,Smartphones,Negative,Punjab,18-30,Female,Tiktok,8.664739341
1452,Sanjay DuttAiden Smith,Ashwin@ravichandra,842653,193,18570,Gadgets,Neutral,Karnataka,22-40,All,Tiktok,8.664739341
1453,Vicky,Faisal@dscdf,409843,962,12690,Travel Services,Positive,Karnataka,22-40,Female,Youtube,8.660881865
1454,Amelia Taylor,Gaurav@jn,981575,690,34550,Gaming Products,Negative,Uttar Pradesh,25-40,Female,Tiktok,8.660881865
1455,Sujeet,Elijah White@abc,612971,544,21697,Home Appliances,Positive,Delhi,22-40,All,Facebook,8.650997146
1456,Ashwin,Amitabh@abc,546160,690,5859,Home Appliances,Neutral,Maharashtra,22-40,Female,Instagram,8.650997146
1457,Rohit,Ethan Jones@abc,113855,609,30531,Travel Services,Negative,Uttar Pradesh,All,Male,Facebook,8.636245189
1458,Gagan,Amelia Taylor@abc,366076,508,49145,Home Appliances,Neutral,Tamil Nadu,30-45,Female,Instagram,8.636245189
1459,Ashwin,Noah Martinez@abc,784742,394,28180,Smartphones,Neutral,West Bengal,22-40,All,Instagram,8.631585858
1460,Rahul,Mia Johnson@abc,980666,922,29874,Smartphones,Neutral,Madhya Pradesh,25-40,Female,Youtube,8.631585858
1461,Noah Martinez,Elijah White@abc,971583,153,18570,Eco-friendly Goods,Neutral,Karnataka,40-50,Female,Tiktok,8.621173704
1462,Rohit,Zoe Williams@abc,366076,153,37363,Smartphones,Negative,Tamil Nadu,22-40,Male,Tiktok,8.621173704
1463,Oliver Thompson,Liam Harris@abc,704611,757,5859,Food Products,Negative,Rajasthan,30-45,Female,Youtube,8.548432853
1464,Salman Khan,Zoe Williams@abc,258700,317,13377,Cosmetics,Neutral,Karnataka,22-40,All,Instagram,8.548432853
1465,Jackson Lee,Lucas Brown@abc,338287,762,40011,Fashion Accessories,Neutral,Karnataka,30-45,All,Facebook,8.494948719
1466,Isabella Anderson,Ava Wilson@abc,426339,317,30531,Travel Services,Neutral,Madhya Pradesh,25-40,All,Tiktok,8.494948719
1467,Vicky,Elijah White@abc,851696,58,27018,Gadgets,Negative,Uttar Pradesh,15-24,All,Twitter,8.48629875
1468,Salman Khan,Isabella Anderson@abc,440405,394,20008,Art Supplies,Negative,Haryana,All,Male,Twitter,8.48629875
1469,Faisal,Jackson Lee@abc,784742,534,34817,Gadgets,Negative,Kerala,18-30,Male,Twitter,8.452355259
1470,Gaurav,Lucas Brown@abc,264487,605,7083,Art Supplies,Neutral,Delhi,All,Female,Twitter,8.452355259
1471,Ethan Jones,Rohit@abc,992087,762,43038,Art Supplies,Positive,Karnataka,30-45,Female,Facebook,8.40688181
1472,Isabella Anderson,Ankit@jk,971583,961,29874,Food Products,Negative,Maharashtra,18-30,Male,Twitter,8.40688181
1473,Sophia Rodriguez,Sarukh khan@abc,704611,122,41313,Cosmetics,Neutral,Kerala,40-50,All,Tiktok,8.359895283
1474,Gaurav,Rohit@abc,254997,386,24651,Clothing,Positive,Karnataka,All,Female,Instagram,8.359895283
1475,Sarukh khan,Akshay@kumar,254997,127,7083,Art Supplies,Neutral,Kerala,30-45,Female,Tiktok,8.340114055
1476,Noah Martinez,Sophia Rodriguez@abc,338287,762,32383,Nutrition Products,Positive,Punjab,18-30,All,Youtube,8.340114055
1477,Elijah White,Amitabh@abc,980666,534,12690,Smartphones,Neutral,Karnataka,All,All,Tiktok,8.321380216
1478,Saurav,Salman Khan@abc,856447,229,39221,Travel Services,Neutral,Madhya Pradesh,18-30,Female,Tiktok,8.321380216
1479,Ethan Jones,Ethan Jones@abc,851696,534,27018,Eco-friendly Goods,Positive,Delhi,30-45,Female,Tiktok,8.268783948
1480,Amelia Taylor,Amelia Taylor@abc,767339,301,42833,Cosmetics,Neutral,Kerala,All,All,Twitter,8.268783948
1481,Ava Wilson,Rohit@abc,426339,962,5494,Nutrition Products,Neutral,Karnataka,40-50,All,Youtube,8.255540331
1482,Sanjay DuttAiden Smith,Amelia Taylor@abc,612971,433,12931,Gadgets,Negative,Delhi,All,Female,Twitter,8.255540331
1483,Isabella Anderson,Emma Garcia@abc,287030,572,26257,Fashion Accessories,Positive,Uttar Pradesh,15-24,All,Youtube,8.212403904
1484,Amitabh,Amitabh@abc,440405,632,15636,Fashion Accessories,Neutral,Delhi,15-24,Male,Instagram,8.212403904
1485,Sujeet,Akshay@kumar,767339,205,46587,Smartphones,Neutral,Uttar Pradesh,All,Female,Instagram,8.185598339
1486,Mia Johnson,Salman Khan@abc,426339,973,6893,Travel Services,Neutral,Rajasthan,15-24,Male,Youtube,8.185598339
1487,Mia Johnson,Noah Martinez@abc,169890,127,8042,Smartphones,Neutral,Karnataka,22-40,Male,Youtube,8.181566923
1488,Ankit,Ava Wilson@abc,981916,193,28785,Smartphones,Negative,Haryana,All,Female,Youtube,8.181566923
1489,Rohit,Ashwin@ravichandra,856447,60,6903,Travel Services,Negative,Delhi,18-30,Female,Instagram,8.161499035
1490,Gaurav,Vicky@kaushal,341829,999,47405,Smartphones,Negative,Gujarat,30-45,All,Twitter,8.161499035
1491,Liam Harris,Rohit@abc,801403,190,49145,Fashion Accessories,Neutral,Gujarat,25-40,Female,Instagram,8.160842288
1492,Akshay,Ethan Jones@abc,487464,135,24228,Fashion Accessories,Positive,Delhi,All,All,Twitter,8.160842288
1493,Ankit,Lucas Brown@abc,801403,175,8042,Food Products,Neutral,Kerala,40-50,All,Tiktok,8.159810947
1494,Faisal,Vicky@kaushal,360266,114,17005,Travel Services,Positive,Rajasthan,18-30,Male,Facebook,8.159810947
1495,Zoe Williams,Ava Wilson@abc,664210,153,41313,Smartphones,Neutral,Kerala,40-50,Female,Twitter,8.103879776
1496,Gagan,Jackson Lee@abc,767339,114,5859,Gaming Products,Neutral,Maharashtra,18-30,All,Youtube,8.103879776
1497,Salman Khan,Ethan Jones@abc,750376,973,46587,Art Supplies,Positive,Madhya Pradesh,30-45,Male,Twitter,8.102399116
1498,Isabella Anderson,Liam Harris@abc,842653,832,43038,Food Products,Neutral,Karnataka,18-30,All,Twitter,8.102399116
1499,Mia Johnson,Akshay@kumar,767339,174,13377,Clothing,Neutral,Uttar Pradesh,18-28,Female,Youtube,8.087476932
1500,Elijah White,Mia Johnson@abc,612971,572,18570,Smartphones,Positive,Goa,18-30,Female,Youtube,8.087476932
1501,Sarukh khan,Liam Harris@abc,885659,358,5859,Books,Neutral,Haryana,All,Female,Twitter,8.085770214
1502,Zoe Williams,Rohit@abc,750376,669,24228,Gaming Products,Neutral,Tamil Nadu,18-25,Female,Facebook,8.085770214
1503,Faisal,Faisal@dscdf,487464,545,26869,Books,Negative,Madhya Pradesh,18-30,All,Youtube,8.064877284
1504,Emma Garcia,Gaurav@jn,971583,609,37363,Art Supplies,Positive,Madhya Pradesh,15-24,All,Instagram,8.064877284
1505,Oliver Thompson,Amitabh@abc,784742,412,32011,Pet Supplies,Neutral,Kerala,40-50,Male,Instagram,8.058626009
1506,Sujeet,Salman Khan@abc,546160,51,6893,Fashion Accessories,Negative,Kerala,18-30,Female,Youtube,8.058626009
1507,Zoe Williams,Isabella Anderson@abc,254997,301,5494,Travel Services,Negative,Karnataka,18-30,Female,Facebook,7.980646948
1508,Ava Wilson,Rahul@cdf,784742,358,21103,Fashion Accessories,Neutral,Karnataka,18-28,Female,Instagram,7.980646948
1509,Faisal,Amitabh@abc,254997,301,21697,Nutrition Products,Positive,Uttar Pradesh,18-30,Female,Youtube,7.965694011
1510,Emma Garcia,Gagan@fef,426339,174,12822,Food Products,Neutral,Maharashtra,18-28,Male,Youtube,7.965694011
1511,Sophia Rodriguez,Noah Martinez@abc,341829,358,26257,Gadgets,Negative,Karnataka,15-24,Female,Twitter,7.946312722
1512,Vicky,Sarukh khan@abc,113855,412,13377,Gaming Products,Neutral,Delhi,18-30,Female,Youtube,7.946312722
1513,Sarukh khan,Amitabh@abc,784742,690,41313,Gaming Products,Neutral,Madhya Pradesh,18-30,Female,Facebook,7.929462469
1514,Elijah White,Elijah White@abc,682670,60,24716,Nutrition Products,Negative,Goa,18-30,Male,Twitter,7.929462469
1515,Rohit,Vicky@kaushal,114466,986,5859,Eco-friendly Goods,Neutral,Delhi,18-30,Male,Tiktok,7.91062286
1516,Sophia Rodriguez,Saurav@jn,856447,572,24651,Home Appliances,Neutral,Gujarat,25-40,All,Twitter,7.91062286
1517,Isabella Anderson,Zoe Williams@abc,324945,412,29251,Home Appliances,Positive,Delhi,18-28,Female,Instagram,7.885362694
1518,Vicky,Isabella Anderson@abc,612971,205,5494,Food Products,Positive,Uttar Pradesh,22-40,Female,Instagram,7.885362694
1519,Ava Wilson,Zoe Williams@abc,682670,60,40011,Smartphones,Neutral,Madhya Pradesh,18-28,Male,Instagram,7.877118065
1520,Elijah White,Amitabh@abc,440405,433,17005,Food Products,Negative,Delhi,25-40,All,Instagram,7.877118065
1521,Sophia Rodriguez,Rohit@abc,360266,962,24651,Smartphones,Negative,Kerala,30-45,All,Twitter,7.845955267
1522,Sujeet,Faisal@dscdf,741445,433,32383,Cosmetics,Negative,Gujarat,40-50,Female,Instagram,7.845955267
1523,Zoe Williams,Liam Harris@abc,704611,973,34550,Books,Neutral,Karnataka,18-28,Female,Tiktok,7.753285738
1524,Noah Martinez,Sarukh khan@abc,980666,962,8042,Clothing,Positive,Gujarat,18-30,Female,Youtube,7.753285738
1525,Amelia Taylor,Zoe Williams@abc,302086,135,31587,Home Appliances,Positive,West Bengal,15-24,All,Instagram,7.745134071
1526,Liam Harris,Rohit@abc,426339,394,26257,Smartphones,Neutral,Karnataka,18-28,All,Instagram,7.745134071
1527,Emma Garcia,Sarukh khan@abc,202147,944,49145,Travel Services,Negative,Karnataka,25-40,Male,Instagram,7.73405489
1528,Ethan Jones,Akshay@kumar,682670,122,18570,Food Products,Neutral,Delhi,15-24,All,Instagram,7.73405489
1529,Rohit,Jackson Lee@abc,341829,433,37363,Art Supplies,Negative,Punjab,30-45,All,Youtube,7.688852138
1530,Rahul,Ethan Jones@abc,997417,245,29251,Cosmetics,Positive,Kerala,25-40,All,Youtube,7.688852138
1531,Akshay,Gagan@fef,981916,301,49145,Smartphones,Positive,Uttar Pradesh,22-40,Male,Youtube,7.681326043
1532,Akshay,Gagan@fef,338287,394,42198,Nutrition Products,Neutral,Karnataka,18-30,Female,Youtube,7.681326043
1533,Ava Wilson,Sarukh khan@abc,638336,690,49725,Travel Services,Negative,Delhi,All,All,Facebook,7.662710185
1534,Noah Martinez,Salman Khan@abc,664210,534,27018,Nutrition Products,Neutral,Kerala,18-28,Female,Facebook,7.662710185
1535,Salman Khan,Sophia Rodriguez@abc,546160,58,39221,Art Supplies,Neutral,Madhya Pradesh,25-40,Male,Instagram,7.633226366
1536,Ankit,Jackson Lee@abc,981575,127,36337,Gaming Products,Negative,Gujarat,All,Male,Instagram,7.633226366
1537,Gagan,Elijah White@abc,495171,534,47405,Gadgets,Negative,Delhi,22-40,All,Instagram,7.614922755
1538,Ava Wilson,Saurav@jn,324945,832,41587,Smartphones,Neutral,Madhya Pradesh,25-40,Female,Twitter,7.614922755
1539,Sujeet,Isabella Anderson@abc,971583,961,31587,Art Supplies,Neutral,Uttar Pradesh,30-45,Female,Youtube,7.602211703
1540,Elijah White,Gaurav@jn,856447,669,24651,Gadgets,Negative,Kerala,18-30,Female,Twitter,7.602211703
1541,Ankit,Faisal@dscdf,885659,986,34817,Clothing,Positive,Delhi,18-30,All,Youtube,7.57122152
1542,Rahul,Isabella Anderson@abc,114466,51,36337,Fashion Accessories,Neutral,Delhi,15-24,Male,Instagram,7.57122152
1543,Akshay,Ava Wilson@abc,338287,51,21697,Nutrition Products,Positive,Rajasthan,30-45,All,Twitter,7.569355664
1544,Saurav,Sophia Rodriguez@abc,169890,51,12690,Smartphones,Negative,Madhya Pradesh,18-28,Male,Twitter,7.569355664
1545,Sanjay DuttAiden Smith,Sarukh khan@abc,254997,832,41587,Books,Neutral,Karnataka,All,Female,Tiktok,7.54317585
1546,Sophia Rodriguez,Isabella Anderson@abc,546160,961,32011,Gadgets,Neutral,Kerala,18-30,Female,Facebook,7.54317585
1547,Oliver Thompson,Gagan@fef,992087,394,30531,Home Appliances,Negative,Maharashtra,40-50,All,Instagram,7.52407027
1548,Sophia Rodriguez,Sujeet@r,341829,60,6903,Smartphones,Neutral,Maharashtra,18-28,Male,Twitter,7.52407027
1549,Ava Wilson,Isabella Anderson@abc,324945,572,15636,Gadgets,Positive,Karnataka,25-40,Male,Tiktok,7.516511286
1550,Oliver Thompson,Jackson Lee@abc,784742,757,7083,Smartphones,Neutral,Punjab,22-40,Male,Instagram,7.516511286
1551,Rahul,Sujeet@r,258700,190,34817,Gaming Products,Positive,Rajasthan,18-30,Female,Instagram,7.476369028
1552,Mia Johnson,Emma Garcia@abc,709166,175,32383,Art Supplies,Negative,Bihar,All,Male,Instagram,7.476369028
1553,Amitabh,Elijah White@abc,360266,433,12931,Nutrition Products,Neutral,Bihar,All,Female,Instagram,7.469539114
1554,Sujeet,Sanjay Dutt@abcAiden Smith@abc,426339,847,47405,Nutrition Products,Negative,Tamil Nadu,All,All,Instagram,7.469539114
1555,Noah Martinez,Gagan@fef,302086,757,12822,Smartphones,Negative,Tamil Nadu,15-24,Male,Facebook,7.431818959
1556,Sophia Rodriguez,Ashwin@ravichandra,360266,757,6893,Travel Services,Neutral,Punjab,All,Female,Twitter,7.431818959
1557,Ashwin,Ashwin@ravichandra,338878,433,21697,Smartphones,Neutral,Delhi,40-50,Female,Youtube,7.391930836
1558,Ashwin,Oliver Thompson@abc,440405,412,30531,Smartphones,Negative,Rajasthan,18-30,All,Instagram,7.391930836
1559,Jackson Lee,Noah Martinez@abc,338287,632,49725,Eco-friendly Goods,Negative,Karnataka,All,Female,Facebook,7.372340238
1560,Sophia Rodriguez,Faisal@dscdf,980666,358,18570,Clothing,Positive,West Bengal,22-40,All,Youtube,7.372340238
1561,Oliver Thompson,Sophia Rodriguez@abc,997417,317,32383,Gadgets,Neutral,Delhi,30-45,Male,Facebook,7.304573509
1562,Zoe Williams,Akshay@kumar,340770,632,26257,Food Products,Negative,Rajasthan,25-40,All,Youtube,7.304573509
1563,Vicky,Ava Wilson@abc,264487,962,32383,Travel Services,Neutral,Uttar Pradesh,All,Female,Tiktok,7.261865367
1564,Liam Harris,Amitabh@abc,366076,978,12690,Books,Negative,Punjab,30-45,All,Twitter,7.261865367
1565,Noah Martinez,Salman Khan@abc,254997,175,31587,Cosmetics,Negative,Uttar Pradesh,15-24,Male,Tiktok,7.209895734
1566,Mia Johnson,Faisal@dscdf,546160,143,34550,Eco-friendly Goods,Neutral,Maharashtra,15-24,All,Facebook,7.209895734
1567,Akshay,Jackson Lee@abc,487464,508,34550,Nutrition Products,Positive,Delhi,40-50,Male,Twitter,7.187016602
1568,Rohit,Sanjay Dutt@abcAiden Smith@abc,702603,944,24716,Art Supplies,Positive,Bihar,15-24,All,Twitter,7.187016602
1569,Faisal,Isabella Anderson@abc,409843,832,26869,Pet Supplies,Negative,Madhya Pradesh,30-45,Female,Instagram,7.145199076
1570,Sanjay DuttAiden Smith,Sujeet@r,733223,508,26257,Travel Services,Positive,Madhya Pradesh,30-45,Male,Twitter,7.145199076
1571,Gaurav,Vicky@kaushal,183216,433,36337,Smartphones,Neutral,Goa,40-50,All,Instagram,7.103038859
1572,Akshay,Elijah White@abc,340770,317,21697,Art Supplies,Neutral,Gujarat,25-40,Female,Youtube,7.103038859
1573,Mia Johnson,Oliver Thompson@abc,981575,60,21697,Nutrition Products,Neutral,Tamil Nadu,25-40,Male,Twitter,7.077254153
1574,Lucas Brown,Elijah White@abc,341829,545,24228,Art Supplies,Negative,Kerala,15-24,Female,Tiktok,7.077254153
1575,Gaurav,Ashwin@ravichandra,338287,757,15636,Pet Supplies,Negative,Punjab,25-40,All,Instagram,6.999659195
